time (ms),lon (deg),lat (deg),x (wgs84),y (wgs84),dist-hav (m),dist-cos (m)
1185000,52.27809006,9.38358135,0.912424798201,0.163774390186,4.71916223684,4.71915335484
1186000,52.2780978,9.38362362,0.91242493329,0.163775127937,4.77629515691,4.77610416915
1187000,52.27810501,9.38366688,0.912425059128,0.163775882966,4.8748923428,4.87509162779
1188000,52.27811083,9.3837114,0.912425160706,0.163776659987,4.99140432213,4.99110535362
1189000,52.27811575,9.38375728,0.912425246576,0.163777460744,5.13009733264,5.13002100733
1190000,52.27811991,9.3838042,0.912425319182,0.163778279652,5.2371889061,5.23781363499
1193000,52.27813666,9.38394741,0.912425611525,0.163780779138,16.0299000844,16.0300155214
1194000,52.27814358,9.38399538,0.912425732301,0.163781616373,5.38777484576,5.38794408717
1195000,52.27814883,9.38404213,0.912425823931,0.163782432314,5.23017277234,5.2300647489
1196000,52.27815391,9.38408931,0.912425912594,0.163783255761,5.27569566443,5.27553323846
1197000,52.27815878,9.38413623,0.912425997591,0.163784074669,5.24455060368,5.2455510742
1198000,52.27816485,9.38418367,0.912426103533,0.163784902653,5.31695367095,5.31807168907
1199000,52.27817093,9.38423163,0.912426209649,0.163785739713,5.37446065328,5.37538378392
1200000,52.27817803,9.38427939,0.912426333567,0.163786573283,5.36748790148,5.36783349474
1201000,52.27818378,9.38432547,0.912426433924,0.16378737753,5.16254689171,5.16329338176
1202000,52.27819055,9.38437146,0.912426552082,0.163788180207,5.16750762319,5.16765537745
1203000,52.27819565,9.38441855,0.912426641094,0.163789002083,5.26597683856,5.26612866642
1204000,52.27820099,9.38446679,0.912426734295,0.16378984403,5.39593936351,5.39546623413
1205000,52.27820611,9.38451609,0.912426823656,0.163790704477,5.51061168422,5.51033780134
1206000,52.27821188,9.38456386,0.912426924361,0.163791538221,5.34936660388,5.34933236859
1207000,52.27821851,9.38461146,0.912427040077,0.163792368997,5.34262190468,5.34174525717
1208000,52.27822643,9.38465983,0.912427178307,0.163793213213,5.44822855225,5.44865757548
1209000,52.27823199,9.38470786,0.912427275347,0.163794051495,5.37541224602,5.37538378392
1210000,52.2782364,9.38475499,0.912427352316,0.163794874068,5.26290167086,5.26270465522
1211000,52.27824043,9.38480099,0.912427422653,0.16379567692,5.1340385367,5.13265561557
1212000,52.27824571,9.38484623,0.912427514806,0.163796466507,5.06369867156,5.06371032206
1213000,52.27825096,9.38489169,0.912427606436,0.163797259934,5.0876280913,5.08856739447
1214000,52.2782563,9.38493711,0.912427699636,0.163798052662,5.08433710856,5.08502382343
1215000,52.27826076,9.38498195,0.912427777478,0.163798835268,5.00993090657,5.00913035036
1216000,52.27826463,9.3850267,0.912427845022,0.163799616303,4.99405265467,4.99381325074
1217000,52.27826815,9.38507176,0.912427906458,0.163800402748,5.02530277885,5.02619422348
1218000,52.27827239,9.38511695,0.91242798046,0.163801191462,5.04638258063,5.04677329791
1219000,52.27827808,9.38516119,0.912428079769,0.163801963596,4.95871124174,4.95849524172
1220000,52.27828506,9.38520611,0.912428201593,0.163802747598,5.05323288508,5.05301985906
1221000,52.27829221,9.38525157,0.912428326384,0.163803541024,5.11541940147,5.11506592842
1222000,52.27830066,9.38529705,0.912428473865,0.1638043348,5.14140874637,5.14055133865
1223000,52.27830844,9.385343,0.912428609651,0.163805136779,5.18020547649,5.17984942361
1224000,52.27831257,9.38538994,0.912428681733,0.163805956037,5.23911851223,5.23867391481
1225000,52.27831677,9.38543672,0.912428755037,0.163806772502,5.22206619135,5.22144138813
1226000,52.2783211,9.38548403,0.91242883061,0.163807598217,5.28203570625,5.28150924696
1227000,52.27832541,9.38553067,0.912428905834,0.163808412238,5.20764162151,5.20674889793
1228000,52.2783297,9.38557722,0.912428980708,0.163809224689,5.19747634684,5.19721985943
1229000,52.27833411,9.3856235,0.912429057677,0.163810032428,5.16879338162,5.16852733483
1230000,52.27833888,9.38566708,0.912429140929,0.163810793042,4.87404819441,4.87324255068
1231000,52.27834293,9.38571114,0.912429211615,0.163811562034,4.91935438566,4.91926097069
1232000,52.27834712,9.38575538,0.912429284744,0.163812334168,4.94069327348,4.94119758327
1233000,52.27835055,9.38579995,0.912429344609,0.163813112061,4.97022280193,4.97029579628
1234000,52.27835279,9.38584395,0.912429383705,0.163813880006,4.89874439737,4.89906612122
1235000,52.2783543,9.38588697,0.912429410059,0.163814630847,4.78647323133,4.78647164969
1236000,52.27835627,9.38593021,0.912429444442,0.163815385527,4.81292347564,4.8127608247
1237000,52.27835942,9.38597189,0.91242949942,0.16381611298,4.64747040574,4.64795307499
1238000,52.27836375,9.38601387,0.912429574993,0.163816845669,4.69207101855,4.69233976649
1239000,52.27836629,9.38605466,0.912429619324,0.163817557589,4.54419275309,4.54501189804
1240000,52.27836939,9.38609625,0.912429673429,0.163818283472,4.63708509139,4.63727592111
1241000,52.2783718,9.38614003,0.912429715492,0.163819047577,4.87528829417,4.87509162779
1242000,52.27837512,9.38618484,0.912429773437,0.163819829659,4.99593908988,4.99561770004
1243000,52.27837865,9.38623127,0.912429835047,0.163820640015,5.17728446411,5.17723883155
1244000,52.27838056,9.38627886,0.912429868383,0.163821470617,5.29591350184,5.29684516671
1245000,52.27838407,9.38632654,0.912429929644,0.16382230279,5.31573950375,5.3163766861
1246000,52.27838945,9.38637374,0.912430023542,0.163823126586,5.28148338308,5.28150924696
1247000,52.27839724,9.38642155,0.912430159504,0.163823961028,5.38448279737,5.38459753772
1248000,52.27840399,9.38646999,0.912430277313,0.163824806465,5.43694774399,5.43706643546
1249000,52.27840893,9.38651781,0.912430363533,0.163825641082,5.34488795444,5.34427549111
1250000,52.27841272,9.38656508,0.91243042968,0.163826466099,5.2726037401,5.27211533513
1251000,52.27841566,9.38661193,0.912430480993,0.163827283785,5.2194573798,5.22057826863
1252000,52.27841859,9.38665897,0.912430532131,0.163828104788,5.24047679348,5.24039405076
1253000,52.27842234,9.38670603,0.912430597581,0.16382892614,5.24898007412,5.24812768561
1254000,52.27842751,9.38675354,0.912430687815,0.163829755346,5.31323055594,5.31298505788
1255000,52.27843217,9.38680039,0.912430769147,0.163830573033,5.23450686111,5.23523194734
1256000,52.2784367,9.38684621,0.91243084821,0.163831372743,5.11913161809,5.11946901603
1257000,52.27843991,9.38689244,0.912430904236,0.163832179609,5.15258968604,5.15368399568
1258000,52.27844436,9.3869394,0.912430981903,0.163832999215,5.2444852481,5.24469192244
1259000,52.27844907,9.38698629,0.912431064108,0.1638338176,5.23947150063,5.23867391481
1260000,52.27845489,9.38703333,0.912431165686,0.163834638603,5.26943467315,5.26955045279
1261000,52.27846101,9.38708225,0.9124312725,0.163835492418,5.48093364371,5.48081792218
1262000,52.27846669,9.38713138,0.912431371635,0.163836349898,5.49843005929,5.49723742548
1263000,52.27847167,9.38718004,0.912431458552,0.163837199175,5.43825754731,5.4378951934
1264000,52.27847681,9.38722909,0.912431548262,0.163838055259,5.48318323052,5.48328398211
1265000,52.27848339,9.38727614,0.912431663105,0.163838876437,5.28128735817,5.28065594551
1266000,52.27848925,9.38732398,0.912431765381,0.163839711402,5.35827068489,5.35859091632
1267000,52.27849456,9.38736986,0.912431858058,0.163840512159,5.13477458902,5.13528887216
1268000,52.2784978,9.3874162,0.912431914607,0.163841320945,5.1650180075,5.16503862209
1269000,52.27850192,9.38746139,0.912431986514,0.163842109659,5.04518585864,5.04498714556
1270000,52.27850529,9.38750662,0.912432045332,0.163842899072,5.04291690476,5.04409383221
1271000,52.27850868,9.38755256,0.912432104498,0.163843700876,5.12181497175,5.1221090518
1272000,52.27851157,9.38759824,0.912432154938,0.163844498142,5.0892695763,5.08945290173
1273000,52.2785146,9.38764369,0.912432207822,0.163845291395,5.06472950445,5.06548987239
1274000,52.27851893,9.38769191,0.912432283395,0.163846132992,5.38282048553,5.3829234828
1275000,52.27852492,9.38774128,0.91243238794,0.163846994661,5.52888454775,5.52911521251
1276000,52.27853057,9.38778911,0.912432486551,0.163847829452,5.3544508652,5.35438447018
1277000,52.27853636,9.38783885,0.912432587606,0.163848697579,5.56719110597,5.56728950575
1278000,52.27854181,9.38788959,0.912432682726,0.163849583159,5.67362216838,5.67471723419
1279000,52.27854609,9.38794135,0.912432757426,0.163850486542,5.77457061629,5.7746887327
1280000,52.27855124,9.38799158,0.912432847311,0.163851363221,5.61382395869,5.61404040484
1281000,52.27855752,9.38804107,0.912432956917,0.163852226984,5.5459957792,5.54620428402
1282000,52.27856385,9.38809124,0.912433067397,0.163853102616,5.62170542461,5.62206161254
1283000,52.27856871,9.38813989,0.91243315222,0.163853951718,5.43584404534,5.43540854049
1284000,52.27857275,9.38818846,0.912433222731,0.163854799425,5.41889306314,5.41797001424
1285000,52.27857483,9.38823652,0.912433259034,0.16385563823,5.34889770768,5.3484898877
1287000,52.27857768,9.38832784,0.912433308776,0.163857232065,10.1591331155,10.1589640894
1288000,52.27858084,9.38837405,0.912433363928,0.163858038581,5.14999874058,5.15106014281
1289000,52.27858552,9.38842017,0.912433445609,0.163858843527,5.15394659335,5.15455831649
1290000,52.27859145,9.38846754,0.912433549107,0.16385967029,5.30732586693,5.3070444929
1291000,52.27859777,9.38851491,0.912433659412,0.163860497052,5.31274000237,5.31298505788
1292000,52.27860394,9.38856167,0.912433767099,0.163861313168,5.2433489273,5.24297319654
1293000,52.27861103,9.38861078,0.912433890843,0.163862170299,5.51589884683,5.51605943228
1294000,52.27861808,9.38866117,0.912434013889,0.163863049771,5.65624004975,5.65562645768
1295000,52.2786245,9.38870995,0.912434125939,0.163863901142,5.46962402926,5.4701188155
1296000,52.27862923,9.3887583,0.912434208493,0.163864745009,5.40125852217,5.40214379391
1297000,52.27863219,9.38880628,0.912434260155,0.163865582418,5.3450058806,5.34596164843
1298000,52.27863396,9.38885361,0.912434291047,0.163866408482,5.26643686716,5.26612866642
1299000,52.27863717,9.38890001,0.912434347072,0.163867218315,5.17144864508,5.17201369431
1300000,52.27864322,9.38894593,0.912434452664,0.16386801977,5.14902728161,5.1493101648
1301000,52.27865156,9.3889915,0.912434598225,0.163868815117,5.14909283395,5.14843495273
1302000,52.27865783,9.38903612,0.912434707657,0.163869593883,5.00897173571,5.00913035036
1303000,52.27866339,9.3890836,0.912434804697,0.163870422565,5.31465369906,5.31383316788
1304000,52.27866665,9.38913218,0.912434861595,0.163871270446,5.41367566426,5.41380970494
1305000,52.27866914,9.38918102,0.912434905054,0.163872122865,5.43762597525,5.4378951934
1306000,52.27867236,9.38922904,0.912434961253,0.163872960972,5.35125263688,5.35185901553
1307000,52.27867623,9.38927651,0.912435028798,0.16387378948,5.29546991934,5.29599433622
1308000,52.27867974,9.38932205,0.912435090059,0.163874584303,5.07843651838,5.07881662489
1309000,52.27868347,9.38936914,0.912435155159,0.163875406178,5.25213401809,5.25070303263
1310000,52.27868745,9.38941669,0.912435224624,0.163876236082,5.3053164364,5.30534596686
1311000,52.27869227,9.38946498,0.912435308748,0.163877078902,5.395576297,5.39546623413
1312000,52.27869877,9.38951454,0.912435422195,0.163877943887,5.55676446552,5.55594586813
1313000,52.27870624,9.38956441,0.912435552571,0.163878814283,5.60551764593,5.60600772023
1314000,52.2787135,9.38961338,0.912435679282,0.16387966897,5.50315542683,5.50297267735
1315000,52.27871978,9.38966082,0.912435788888,0.163880496955,5.31988680674,5.32061318106
1316000,52.27872562,9.38970889,0.912435890816,0.163881335934,5.38339956426,5.38376057533
1317000,52.27873087,9.38975713,0.912435982445,0.163882177881,5.39487538175,5.39463095799
1318000,52.27873648,9.38980459,0.912436080358,0.163883006214,5.31307695212,5.31213681248
1319000,52.27874159,9.38985207,0.912436169545,0.163883834897,5.30921418828,5.30874247551
1320000,52.2787457,9.38990015,0.912436241278,0.163884674051,5.3652316735,5.36447439961
1321000,52.27874686,9.38994953,0.912436261524,0.163885535895,5.49227997693,5.4923167286
1322000,52.27874278,9.38999748,0.912436190314,0.16388637278,5.35055127229,5.35017471682
1323000,52.27873072,9.39004314,0.912435979828,0.163887169697,5.24671302234,5.24726895572
1324000,52.27871153,9.39008334,0.912435644899,0.16388787132,4.9409766928,4.94119758327
1325000,52.27868769,9.39011796,0.912435228812,0.163888475553,4.65395708828,4.65473487569
1326000,52.27866123,9.39014818,0.912434766998,0.163889002991,4.44048355393,4.44069940777
1327000,52.27863412,9.39017664,0.912434293839,0.163889499712,4.34281210201,4.34322503495
1328000,52.27860559,9.39020209,0.912433795897,0.163889943898,4.21954432015,4.21901692694
1329000,52.27857639,9.39022557,0.912433286261,0.163890353701,4.13258277986,4.13159463827
1330000,52.27854724,9.39024859,0.912432777497,0.163890755476,4.0961755118,4.0965433611
1331000,52.27851906,9.39027397,0.912432285664,0.163891198441,4.18589019819,4.18577469472
1333000,52.27845658,9.39032138,0.912431195182,0.163892025901,8.64717514718,8.64693291265
1334000,52.27842237,9.39034706,0.912430598105,0.163892474102,4.7158072082,4.71628776202
1335000,52.27838997,9.39037588,0.912430032618,0.163892977106,4.78578436135,4.78553007958
1336000,52.27835822,9.39040681,0.912429478476,0.163893516936,4.89496613868,4.89446476197
1337000,52.27832544,9.39043659,0.912428906357,0.163894036695,4.88849524983,4.88801558207
1338000,52.27829318,9.39046579,0.912428343314,0.163894546331,4.80285142312,4.80245009729
1339000,52.27825974,9.39049236,0.912427759676,0.163895010065,4.71029513116,4.70959459811
1340000,52.27822538,9.39051799,0.912427159981,0.163895457393,4.72555717489,4.72583298077
1341000,52.27819072,9.39054616,0.91242655505,0.163895949053,4.92642833022,4.92658402792
1342000,52.27815445,9.39057923,0.912425922019,0.163896526233,5.41796159163,5.41880169282
1343000,52.27811859,9.39061431,0.912425296144,0.163897138494,5.54004221813,5.54051378344
1344000,52.2780834,9.39065009,0.912424681962,0.163897762973,5.54368509176,5.54457902265
1345000,52.27804913,9.39068583,0.912424083838,0.163898386754,5.47064764744,5.4701188155
1346000,52.27801413,9.39072009,0.912423472973,0.163898984704,5.4088466444,5.40881310977
1347000,52.27797925,9.39075376,0.912422864202,0.163899572356,5.3534243046,5.35354278433
1348000,52.27794381,9.3907848,0.912422245657,0.163900114106,5.19892623985,5.19895371098
1349000,52.27790774,9.39081271,0.912421616117,0.163900601228,5.02888131005,5.02888322637
1350000,52.27787212,9.3908439,0.912420994431,0.163901145596,5.22476625917,5.22575484726
1351000,52.27783674,9.39087841,0.912420376933,0.163901747909,5.45802658202,5.45774763008
1352000,52.27780179,9.39091599,0.91241976694,0.163902403804,5.67120003213,5.67074528912
1353000,52.27776642,9.39095402,0.912419149618,0.163903067552,5.73921999448,5.73867974911
1354000,52.27773056,9.39099266,0.912418523742,0.163903741948,5.82554406548,5.82596505932
1355000,52.27769476,9.39103359,0.912417898915,0.163904456311,6.01150402959,6.01098640797
1356000,52.2776596,9.39107593,0.912417285257,0.163905195283,6.08632172549,6.08623376051
1357000,52.27762473,9.39111925,0.912416676661,0.16390595136,6.15116537494,6.15104543455
1358000,52.27759044,9.39116322,0.912416078187,0.163906718781,6.16892231496,6.16860316418
1359000,52.27755937,9.39121061,0.912415535913,0.163907545893,6.27582225212,6.2750723888
1360000,52.27753049,9.39126202,0.912415031862,0.163908443166,6.5357979942,6.53607291816
1361000,52.27750033,9.39131245,0.912414505471,0.163909323336,6.51092628932,6.51120508068
1362000,52.27746982,9.39135991,0.912413972971,0.163910151669,6.24923995859,6.24916601603
1363000,52.27744121,9.39140602,0.912413473632,0.163910956441,6.01159429599,6.01173604773
1364000,52.27741393,9.39145407,0.912412997506,0.163911795071,6.12398927821,6.12461446535
1365000,52.27738692,9.39150179,0.912412526093,0.163912627942,6.07750486856,6.07660070658
1366000,52.27735942,9.3915458,0.912412046127,0.163913396062,5.74888835284,5.74731111752
1367000,52.27733374,9.39159202,0.912411597927,0.163914202753,5.86092273117,5.86066897704
1368000,52.27730951,9.3916406,0.912411175034,0.163915050634,6.02043882829,6.02072444455
1369000,52.27728683,9.39169025,0.912410779193,0.16391591719,6.05559001371,6.05580054533
1370000,52.27726264,9.3917392,0.912410356998,0.163916771529,6.05545621286,6.05654463829
1371000,52.27723994,9.39178929,0.912409960808,0.163917645764,6.10112326873,6.1017627219
1372000,52.27721703,9.39183886,0.912409560953,0.163918510924,6.05790542591,6.05728863984
1373000,52.27719323,9.39188775,0.912409145565,0.163919364215,6.03081347408,6.03044675605
1374000,52.27716827,9.39193538,0.912408709931,0.163920195516,5.962192783,5.96205764772
1375000,52.27714388,9.39198186,0.912408284245,0.163921006745,5.81988442112,5.81977380884
1376000,52.27712056,9.39202876,0.912407877234,0.163921825304,5.80875121464,5.80892324229
1377000,52.27710004,9.39206758,0.912407519092,0.163922502841,4.86831836346,4.86861678547
1378000,52.27707935,9.39210409,0.912407157984,0.163923140061,4.65116051548,4.65086077192
1379000,52.27705792,9.39213886,0.91240678396,0.163923746912,4.5249198641,4.52513855449
1380000,52.2770371,9.39217401,0.912406420582,0.163924360395,4.52694605125,4.5281251164
1381000,52.27701662,9.39220946,0.912406063139,0.163924979114,4.53719293121,4.53707300657
1382000,52.2769968,9.39224646,0.912405717215,0.163925624886,4.65343875209,4.65376665209
1383000,52.27697767,9.39228296,0.912405383333,0.163926261931,4.56909787534,4.56874580301
1384000,52.27695902,9.39231858,0.912405057829,0.163926883617,4.45799260581,4.45690639379
1385000,52.2769408,9.39235431,0.91240473983,0.163927507223,4.44746377969,4.44779723074
1386000,52.2769221,9.39238848,0.912404413454,0.163928103602,4.31798090053,4.31825180426
1387000,52.27690305,9.39242266,0.912404080968,0.163928700156,4.33732888975,4.3369952086
1388000,52.27688303,9.39245631,0.912403731553,0.163929287459,4.33866650693,4.33803413428
1389000,52.27686257,9.39249088,0.912403374459,0.16392989082,4.45133665293,4.45184804873
1390000,52.27684267,9.39252671,0.912403027139,0.163930516171,4.54303317157,4.54302847578
1391000,52.27682244,9.39256308,0.912402674058,0.163931150947,4.61308872578,4.61291775328
1392000,52.27680208,9.39259956,0.912402318709,0.163931787643,4.63067738815,4.63241453397
1393000,52.27678137,9.3926358,0.912401957252,0.163932420151,4.62605418371,4.62657412669
1394000,52.27675995,9.39267194,0.912401583402,0.163933050913,4.65519901494,4.65473487569
1395000,52.2767383,9.3927045,0.912401205538,0.163933619192,4.33002813547,4.3307564206
1396000,52.2767166,9.39273644,0.912400826802,0.16393417665,4.27560283789,4.27630567347
1397000,52.27669611,9.39277026,0.912400469184,0.16393476692,4.38120741209,4.38144656521
1398000,52.27667581,9.39280352,0.912400114882,0.163935347417,4.31708722791,4.31616417938
1399000,52.27665575,9.39283626,0.912399764769,0.163935918838,4.25397723294,4.25305896684
1400000,52.27663591,9.39286949,0.912399418496,0.163936498811,4.28839811085,4.28893258779
1401000,52.27661602,9.39290281,0.91239907135,0.163937080354,4.29980476159,4.29942668859
1402000,52.27659636,9.39293535,0.912398728218,0.163937648284,4.21232468922,4.21260341891
1403000,52.27657666,9.39296813,0.912398384388,0.163938220403,4.23750623853,4.23713581484
1404000,52.2765568,9.39300015,0.912398037766,0.163938779258,4.17417263873,4.17499493257
1405000,52.27653712,9.39303132,0.912397694285,0.163939323277,4.08337547876,4.08332156214
1406000,52.27651742,9.39306279,0.912397350455,0.163939872532,4.11288017675,4.11301084018
1407000,52.27649753,9.39309343,0.912397003309,0.163940407301,4.04585150698,4.04673887512
1408000,52.27647745,9.39312344,0.912396652847,0.163940931074,3.99848428456,3.99856836368
1409000,52.27645801,9.39315251,0.912396313555,0.163941438441,3.87257320553,3.8714516735
1410000,52.27643997,9.39318347,0.912395998698,0.163941978795,3.97091145861,3.97029358978
1411000,52.27642202,9.39321419,0.912395685411,0.163942514961,3.94285724949,3.94181600522
1412000,52.27640448,9.39324411,0.91239537928,0.163943037163,3.84333001764,3.8434142375
1413000,52.27638688,9.39327423,0.912395072102,0.163943562856,3.8658802545,3.86562731083
1414000,52.27636901,9.39330254,0.912394760212,0.163944056959,3.70845769715,3.70734190086
1415000,52.27635104,9.39332955,0.912394446576,0.163944528372,3.59257558222,3.59252026653
1416000,52.27633196,9.39335598,0.912394113568,0.163944989663,3.60808921946,3.60629195771
1417000,52.27631314,9.39338446,0.912393785097,0.163945486733,3.78041130734,3.7807617392
1418000,52.27629414,9.39341315,0.912393453484,0.163945987468,3.81075849139,3.81162561244
1419000,52.27627494,9.39344144,0.912393118381,0.163946481221,3.78576533311,3.78671663617
1420000,52.27625604,9.39347022,0.912392788514,0.163946983527,3.81316382272,3.81280769515
1421000,52.27623773,9.39350032,0.912392468944,0.163947508871,3.90345715799,3.90390752486
1422000,52.27621943,9.39353082,0.912392149549,0.163948041197,3.94110162304,3.94067262129
1423000,52.27620067,9.39356182,0.912391822125,0.163948582249,4.01467939879,4.01431524799
1424000,52.276181,9.39359219,0.912391478819,0.163949112305,4.00755344958,4.00757415969
1425000,52.27616195,9.39362383,0.912391146333,0.163949664527,4.09210108871,4.09324191528
1426000,52.27614263,9.39365481,0.912390809136,0.16395020523,4.04462162691,4.04451110789
1427000,52.27612207,9.39368521,0.912390450296,0.16395073581,4.06373357372,4.06562561078
1428000,52.27610165,9.39371553,0.9123900939,0.163951264994,4.04781694252,4.04785229896
1429000,52.27608203,9.39374611,0.912389751466,0.163951798716,4.02431297432,4.0244057086
1430000,52.27606493,9.39377892,0.912389453015,0.163952371358,4.10234873007,4.10203986614
1431000,52.27604785,9.39381011,0.912389154913,0.163952915727,3.9419672172,3.94181600522
1432000,52.27603076,9.3938382,0.912388856636,0.16395340599,3.64294557158,3.64234955728
1433000,52.27601485,9.3938676,0.912388578954,0.163953919116,3.70588613055,3.7049100594
1434000,52.2759987,9.39389914,0.912388297083,0.163954469593,3.92920381204,3.92922048252
1435000,52.27598168,9.39393429,0.912388000028,0.163955083076,4.33158902178,4.33179684258
1436000,52.27596537,9.39397078,0.912387715365,0.163955719947,4.43450214459,4.43359022177
1437000,52.27595125,9.39401224,0.912387468925,0.163956443561,4.86342044724,4.86491300647
1438000,52.27594582,9.3940614,0.912387374153,0.163957301565,5.49870432786,5.49887667925
1439000,52.27594691,9.39412126,0.912387393177,0.163958346319,6.65720232007,6.65698873389
1440000,52.27595191,9.39418012,0.912387480444,0.163959373619,6.56787830068,6.56771146506
1441000,52.2759536,9.39423486,0.91238750994,0.163960329013,6.08963318219,6.08919471119
1442000,52.27595181,9.39428976,0.912387478698,0.163961287198,6.1077590102,6.10766813119
1443000,52.27595042,9.39434942,0.912387454438,0.163962328462,6.63564165376,6.63597053703
1444000,52.27594747,9.39440695,0.912387402951,0.16396333255,6.40522498779,6.4058467256
1445000,52.275945,9.39447083,0.912387359841,0.163964447466,7.10829842932,7.10811203796
1446000,52.2759385,9.39453317,0.912387246395,0.163965535504,6.96847158508,6.96788871029
1447000,52.27593157,9.39459553,0.912387125444,0.163966623892,6.97566719349,6.97564517508
1448000,52.27592214,9.39465436,0.912386960859,0.163967650669,6.6228919119,6.62305544768
1449000,52.27591388,9.39471117,0.912386816695,0.16396864219,6.38164505781,6.38117758677
1450000,52.27590489,9.39476419,0.91238665979,0.163969567564,5.97747664708,5.97715531091
1451000,52.2758969,9.39481709,0.912386520338,0.163970490843,5.94716063744,5.94843698802
1452000,52.27588984,9.39486785,0.912386397118,0.163971376772,5.69714566527,5.69690895051
1453000,52.27588176,9.39491973,0.912386256095,0.163972282249,5.836495691,5.83678394526
1454000,52.27587442,9.39497087,0.912386127988,0.16397317481,5.74323634623,5.74338937628
1455000,52.27586913,9.39502849,0.91238603566,0.163974180469,6.43328028457,6.43322376364
1456000,52.2758617,9.39508433,0.912385905982,0.163975155061,6.26239661233,6.26357167373
1457000,52.27584967,9.39513529,0.912385696019,0.163976044481,5.81814742476,5.81899943935
1458000,52.27583554,9.39518172,0.912385449404,0.163976854837,5.39046731842,5.3912885593
1459000,52.27582149,9.39523084,0.912385204185,0.163977712143,5.67520914192,5.67551128964
1460000,52.27581091,9.39527906,0.912385019529,0.163978553741,5.4860041193,5.4865703378
1461000,52.27580057,9.39532547,0.912384839062,0.163979363748,5.28375372294,5.28406832451
1462000,52.27579438,9.39537512,0.912384731027,0.163980230304,5.56243382649,5.56324086184
1463000,52.27578961,9.39542091,0.912384647774,0.16398102949,5.1184350297,5.11770823558
1464000,52.27578608,9.39546712,0.912384586164,0.163981836007,5.15288966124,5.15280952651
1465000,52.2757795,9.39551347,0.912384471322,0.163982644967,5.20418991562,5.20328581215
1466000,52.27577162,9.39555824,0.91238433379,0.163983426351,5.05269608133,5.05212796605
1467000,52.27576557,9.39560665,0.912384228197,0.163984271265,5.42370865402,5.42378908613
1468000,52.27576078,9.39565664,0.912384144596,0.163985143755,5.58341684767,5.58264757494
1469000,52.2757547,9.39570499,0.91238403848,0.163985987622,5.41749134978,5.41797001424
1470000,52.27574503,9.39575241,0.912383869707,0.163986815257,5.37851729295,5.378736066
1471000,52.27573439,9.39579915,0.912383684004,0.163987631024,5.32671282987,5.32738456551
1472000,52.27572074,9.39584262,0.912383445766,0.163988389718,5.06028253651,5.06014934389
1473000,52.27570871,9.39588673,0.912383235803,0.163989159583,5.07925460341,5.07970383193
1474000,52.27569665,9.39593183,0.912383025316,0.163989946726,5.18647418337,5.18680457871
1475000,52.27568731,9.39597604,0.912382862303,0.163990718336,5.02157402024,5.02170935221
1476000,52.27567671,9.3960253,0.912382677298,0.163991578086,5.59953724436,5.59957327596
1477000,52.27566542,9.39607339,0.91238248025,0.163992417415,5.48892542528,5.48903381335
1478000,52.27565643,9.39612251,0.912382323345,0.16399327472,5.55022029416,5.55026535528
1479000,52.27565063,9.39617013,0.912382222116,0.163994105846,5.33319404543,5.33245746103
1480000,52.27564214,9.39621316,0.912382073937,0.163994856861,4.87452455866,4.87416717692
1481000,52.27563617,9.39624921,0.912381969741,0.163995486052,4.06172620629,4.06118957497
1482000,52.27562983,9.39629007,0.912381859087,0.163996199194,4.59635202788,4.59529992538
1483000,52.27562558,9.39633052,0.912381784911,0.16399690518,4.5219349096,4.52215002017
1484000,52.27562136,9.39636996,0.912381711258,0.163997593537,4.40989507102,4.40912884767
1485000,52.27561851,9.39641006,0.912381661516,0.163998293415,4.46986454511,4.47003130228
1486000,52.2756177,9.39645215,0.912381647379,0.163999028024,4.68103794031,4.68080120861
1487000,52.27561836,9.39649447,0.912381658898,0.163999766647,4.70632627366,4.70672318563
1488000,52.27561921,9.39653878,0.912381673733,0.164000540002,4.92792950441,4.92841309203
1489000,52.27561856,9.39658083,0.912381662389,0.164001273913,4.67629036215,4.67694869668
1490000,52.27561942,9.39662734,0.912381677398,0.164002085666,5.17253650814,5.17288491703
1491000,52.27561346,9.39666847,0.912381573377,0.16400280352,4.61994730423,4.62072633738
1492000,52.27560485,9.39670778,0.912381423104,0.164003489609,4.47196091257,4.47103931476
1493000,52.27559594,9.3967487,0.912381267595,0.164004203797,4.65390057045,4.65279822702
1494000,52.27559174,9.39679773,0.912381194291,0.164005059532,5.47132223224,5.4701188155
1495000,52.27559094,9.39684876,0.912381180329,0.164005950174,5.67495576173,5.67471723419
1496000,52.27558985,9.39690801,0.912381161305,0.164006984282,6.58938445297,6.58963129726
1497000,52.2755839,9.39696655,0.912381057458,0.164008005997,6.5419958007,6.54296387729
1498000,52.27557705,9.39702129,0.912380937902,0.164008961391,6.13302189484,6.13270268054
1499000,52.27556805,9.3970704,0.912380780823,0.164009818522,5.54932064017,5.54945337878
1500000,52.27555528,9.39711116,0.912380557944,0.164010529918,4.74387210458,4.74391598443
1501000,52.27554959,9.39715871,0.912380458635,0.164011359822,5.32403756218,5.32399994982
1502000,52.27554591,9.3972028,0.912380394407,0.164012129338,4.91917792874,4.91926097069
1503000,52.2755461,9.39724568,0.912380397723,0.164012877735,4.76808401294,4.76760491624
1504000,52.27554565,9.39728946,0.912380389869,0.16401364184,4.8683641867,4.86769110492
1505000,52.27554102,9.39733307,0.91238030906,0.164014402978,4.8757390266,4.87601590339
