x,y,z,data
0.912409005415,140.0,0.163540885029,0.0112677983319
0.912409004019,139.0,0.16354088468,0.000814883758051
0.912409016061,140.0,0.163540890789,0.00766070438139
0.912409015189,140.0,0.163540890091,0.000635595588453
0.912409012396,140.0,0.16354088852,0.00181854974433
0.912409004193,139.0,0.163540884156,0.00527222214038
0.912409002971,139.0,0.163540882935,0.000984108995836
0.912409001575,139.0,0.163540882935,0.000789920989766
0.912409008382,140.0,0.163540887298,0.00459223177598
0.912409006462,140.0,0.163540886251,0.0012410666
0.912409005764,140.0,0.163540885727,0.000496114549288
0.912409007684,140.0,0.163540887123,0.00134932168998
0.912409008382,140.0,0.163540887298,0.000407441847055
0.912409009255,140.0,0.1635408866,0.00063559564317
0.912409003844,139.0,0.163540882062,0.00401740962133
0.912409001924,139.0,0.163540879444,0.00185286231821
0.912409002273,139.0,0.163540877873,0.000922074251318
0.912409008556,140.0,0.163540880666,0.00389863580038
0.912409009778,140.0,0.163540880666,0.000691180857534
0.912409011174,140.0,0.163540881015,0.000814883758559
0.912409011524,140.0,0.163540881015,0.000197480265044
0.912409013792,140.0,0.163540880666,0.00129913237072
0.912409014316,140.0,0.163540880317,0.000357500841737
0.91240901484,140.0,0.163540880317,0.0002962203976
0.912409014141,140.0,0.163540880666,0.000442780069349
0.912409014141,140.0,0.163540879968,0.000400301733488
0.912409014316,140.0,0.163540879619,0.000223181502891
0.912409005589,140.0,0.163540874557,0.0057268423264
0.912409005415,140.0,0.163540875081,0.000316046578425
0.912409005764,140.0,0.163540874383,0.000446363005855
0.912409002448,140.0,0.163540871416,0.0025325820377
0.912409002971,140.0,0.16354087159,0.000312668543914
0.912409002622,140.0,0.163540871241,0.000281174011359
0.912409006811,140.0,0.163540871939,0.00240333477267
0.912409006637,140.0,0.163540871939,9.87401326698e-05
0.912409006811,140.0,0.163540871765,0.000140587012002
0.912409008906,140.0,0.163540872114,0.00120166742086
0.91240900716,140.0,0.163540871241,0.00110695010805
0.912409007509,140.0,0.163540872463,0.000727831002782
0.912409007684,140.0,0.16354087351,0.000608516999698
0.912409008556,140.0,0.163540873684,0.000503741371863
0.912409010825,140.0,0.163540874732,0.00141711957008
0.912409012745,140.0,0.163540876651,0.00154645696971
0.912409013443,140.0,0.163540876651,0.000394960530372
0.912409013792,140.0,0.16354087735,0.000446363005822
0.912409014491,140.0,0.163540879095,0.00107587315102
0.912409012745,140.0,0.16354087735,0.00140587001939
0.912409011524,140.0,0.163540876477,0.000853292610206
0.912409011174,140.0,0.163540876302,0.000221390038811
0.912409011349,140.0,0.163540877524,0.000707452579401
0.912409011174,140.0,0.163540875604,0.00110524920695
0.912409010651,140.0,0.163540875953,0.000357500841927
0.912409011698,140.0,0.163540875779,0.000600833676941
0.912409012047,140.0,0.163540876826,0.00063209319061
0.912409010651,140.0,0.163540874906,0.00135491747616
0.912409011,140.0,0.163540874557,0.000281174011283
0.912409011524,140.0,0.163540875255,0.000497983895702
0.912409011698,140.0,0.163540875081,0.000140587011964
0.912409010302,140.0,0.163540874383,0.000885560076785
0.912409010476,140.0,0.163540873859,0.000316046578429
0.912409010127,140.0,0.163540873859,0.000197480265277
0.912409009778,140.0,0.163540874383,0.000359352586069
0.91240900908,140.0,0.163540873684,0.000562347973322
0.912409008556,140.0,0.163540875081,0.000853646551834
0.912409007684,140.0,0.163540873335,0.00111590748362
0.912409007858,140.0,0.163540873859,0.000316046595319
0.91240900716,140.0,0.163540872986,0.000637472461152
0.912409006462,140.0,0.163540872812,0.000407441847959
0.912409005764,140.0,0.163540872812,0.000394960530622
0.912409004717,140.0,0.163540872986,0.000600833677227
0.91240900332,140.0,0.163540872288,0.000885560077029
0.912409002797,140.0,0.163540871765,0.000421761023345
0.91240900367,140.0,0.16354087159,0.000503741368485
0.912409004019,140.0,0.163540871066,0.000359352600971
0.91240900367,140.0,0.163540870543,0.000359352600981
0.912409003844,140.0,0.163540870543,9.87401326926e-05
0.91240900367,140.0,0.163540869845,0.000412299759445
0.912409004368,140.0,0.163540871241,0.000892726027773
0.912409004193,140.0,0.163540872288,0.000608516999701
0.912409004368,140.0,0.163540871939,0.000223181502946
0.912409004717,140.0,0.163540871765,0.000221390038943
0.912409002622,140.0,0.163540871765,0.00118488152191
0.91240900332,140.0,0.163540871066,0.000562348022718
0.912409002622,140.0,0.163540870543,0.000496114560834
0.912409002448,140.0,0.163540871416,0.000510026403054
0.91240900175,140.0,0.163540870892,0.000496114504961
0.912409001575,140.0,0.163540871241,0.000223181518896
0.912409001924,140.0,0.163540870543,0.000446363021853
0.912409002622,140.0,0.163540869845,0.000562347973498
0.912409000702,140.0,0.163540866703,0.00210347166487
0.912408997386,140.0,0.163540849948,0.00978870279485
0.912408995816,140.0,0.163540842443,0.00439404422046
0.912408993198,140.0,0.163540837207,0.00334772253259
0.912408988834,140.0,0.163540816612,0.0120641475223
0.91240898866,140.0,0.163540813994,0.00150437542611
0.912408987612,140.0,0.163540810504,0.00208734830979
0.91240898674,140.0,0.163540805617,0.00284527200709
0.912408984471,140.0,0.163540798286,0.00439480463958
0.912408983424,140.0,0.163540793225,0.00296203962713
0.9124089829,140.0,0.16354078956,0.00212235772118
0.912408982726,140.0,0.163540788687,0.000510026403312
0.9124089829,140.0,0.163540784324,0.00250383355584
0.912408983424,140.0,0.163540779262,0.00291726571587
0.912408983075,140.0,0.163540778739,0.000359352602625
0.912408982551,140.0,0.163540777517,0.000760582670562
0.912408981678,140.0,0.163540777168,0.000532729501773
0.912408981504,140.0,0.163540777517,0.000223181503629
0.912408982377,140.0,0.163540777168,0.000532729501773
0.912408983249,140.0,0.163540777342,0.000503741376024
0.912408983075,140.0,0.163540776295,0.000608516999952
0.9124089829,140.0,0.163540776121,0.000140587013096
0.912408983075,140.0,0.163540775422,0.000412299759813
0.912408982726,140.0,0.163540774026,0.000824599519635
0.912408982377,140.0,0.163540772804,0.000727831001726
0.912408983947,140.0,0.163540771932,0.00101985092991
0.912408983773,140.0,0.163540773677,0.00100561366865
0.912408985344,140.0,0.163540775771,0.00149395177931
0.912408986042,140.0,0.163540775073,0.000562347977836
0.912408985693,140.0,0.16354077263,0.00141490514167
0.912408986914,140.0,0.163540771059,0.00113532091917
0.912408986914,140.0,0.163540770361,0.000400301733488
0.912408988485,140.0,0.163540771059,0.000974658964609
0.912408989009,140.0,0.163540771757,0.000497983898712
0.912408989532,140.0,0.163540771932,0.000312668548529
0.912408989183,140.0,0.163540771757,0.00022139004185
0.912408989532,140.0,0.163540771932,0.00022139004185
0.912408990405,140.0,0.163540772979,0.000777356809222
0.912408990929,140.0,0.163540773328,0.000357500904217
0.912408992848,140.0,0.163540774724,0.00134932170619
0.912408994245,140.0,0.163540777691,0.0018757230381
0.91240899407,140.0,0.163540777866,0.000140587013078
0.912408994768,140.0,0.163540777168,0.00056234797774
0.912408995466,140.0,0.163540778389,0.000804197325942
0.912408995816,140.0,0.163540778913,0.000359352602631
0.912408996165,140.0,0.163540779262,0.000281173964196
0.912408997037,140.0,0.16354077996,0.000635595649963
0.91240899791,140.0,0.163540779262,0.000635595595466
0.912408997561,140.0,0.16354077996,0.000446362976186
0.912408998957,140.0,0.163540780833,0.000935068184251
0.912408999306,140.0,0.163540781357,0.00035935254918
0.912408999132,140.0,0.163540781357,9.87401341457e-05
0.912408998259,140.0,0.163540781531,0.000503741379221
0.912408999306,140.0,0.163540781357,0.000600833686043
0.912408998259,140.0,0.163540778739,0.0016138097264
0.912409000004,140.0,0.163540780658,0.00147877904596
0.912409000004,140.0,0.163540779611,0.000600452600231
0.912408999655,140.0,0.163540777866,0.00102005278925
0.912408998434,140.0,0.163540776121,0.00121624021731
0.912409001052,140.0,0.163540777691,0.00173346048574
0.912409001575,140.0,0.163540776644,0.000669544510892
0.912409001401,140.0,0.16354077647,0.000140587013092
0.912408989881,137.0,0.163542728795,1.11946277327
0.912408989707,137.0,0.163542728969,0.00014058699075
0.912408989881,137.0,0.163542729668,0.000412299752191
0.912408989707,137.0,0.163542731413,0.00100561366552
0.912408989183,137.0,0.163542734904,0.00202331003242
0.912408988834,137.0,0.163542736823,0.00111840271231
0.912408988834,137.0,0.163542739092,0.00130098064272
0.912408988834,137.0,0.163542739965,0.000500377157971
0.912408989009,137.0,0.163542739267,0.00041229975215
0.91240898866,137.0,0.163542741012,0.00102005279432
0.912408989009,137.0,0.163542742059,0.000632093154733
0.91240898866,137.0,0.163542743979,0.00111840271226
0.912408987787,137.0,0.163542746248,0.00139150665028
0.912408988136,137.0,0.163542745725,0.000359352567399
0.912408987438,137.0,0.16354274747,0.00107587311554
0.912408987263,137.0,0.163542748343,0.000510026397133
0.912408987263,137.0,0.163542748692,0.000200150866744
0.912408987089,137.0,0.163542749041,0.000223181489417
0.912408987089,137.0,0.163542748866,0.000100075424483
0.912408987089,137.0,0.163542750088,0.000700528024715
0.912408987089,137.0,0.163542750262,0.00010007544226
0.912408986914,137.0,0.163542749913,0.000223181458369
0.912408987089,137.0,0.163542749739,0.000140586941235
0.912408986914,137.0,0.163542750262,0.000316046563848
0.912408987438,137.0,0.163542750262,0.000296220236036
0.912408987438,137.0,0.163542750612,0.000200150866744
0.912408987438,137.0,0.163542750262,0.000200150866744
0.912408987263,137.0,0.163542750612,0.000223181489406
0.912408986914,137.0,0.163542751833,0.000727830984239
0.912408986914,137.0,0.163542752182,0.000200150866744
0.912408986914,137.0,0.163542751833,0.000200150866744
0.912408987089,137.0,0.16354275131,0.00031604656384
0.912408987089,137.0,0.163542752008,0.000400301733488
0.912408986914,137.0,0.163542753055,0.000608516983344
0.91240898674,137.0,0.163542753404,0.000223181489386
0.912409004368,137.0,0.163542775395,0.0160765462734
0.912408790739,138.0,0.163543035275,0.19186270367
0.912408868232,137.0,0.163543015203,0.0453260166389
0.91240883542,138.0,0.163543060931,0.0321257848955
0.912408809938,138.0,0.163543105088,0.0291355219024
0.912408866836,139.0,0.163543109102,0.0322714580411
0.912408795801,139.0,0.163543388878,0.165378003485
0.912408723893,140.0,0.163543957681,0.328673158564
0.912408743965,141.0,0.163543970422,0.0135021819743
0.912408746932,141.0,0.163544032207,0.0354664484391
0.912408774682,139.0,0.163544336592,0.17523625199
0.912408906804,139.0,0.163543973564,0.221170286415
0.912408961433,140.0,0.163543947209,0.0344022224369
0.912409009604,138.0,0.163543800253,0.0885608589947
0.912409025137,138.0,0.163543810026,0.0104227603767
0.912409053411,138.0,0.163543877745,0.0419950074869
0.912409056902,138.0,0.163543989097,0.0638786595618
0.91240901641,140.0,0.163544072698,0.0531284802588
0.912409021472,139.0,0.16354405891,0.00840854373767
0.912409030199,139.0,0.163544007423,0.0299322138826
0.912409031769,140.0,0.163544010216,0.00183127863004
0.912409008207,141.0,0.163544105162,0.056049200774
0.912409002971,140.0,0.163544130992,0.0151044770563
0.912408991801,141.0,0.163544167644,0.0219453855566
0.912408985867,141.0,0.163544187716,0.011988333401
0.912408983773,141.0,0.163544196442,0.00514214678958
0.912408983598,141.0,0.163544198537,0.00120495765332
0.912408983249,141.0,0.163544201329,0.00161333879198
0.912408983249,141.0,0.163544203598,0.00130098064272
0.912408984122,141.0,0.163544246359,0.0245234513599
0.912408991976,140.0,0.163544384763,0.079484110603
0.912408983249,139.0,0.163544443406,0.0339858482694
0.912408998957,140.0,0.163544347937,0.055457890104
0.91240897906,139.0,0.163544256656,0.0535361938217
0.912408985169,138.0,0.16354426259,0.0048498153064
0.912408988485,139.0,0.163544294355,0.0183100936499
0.912409003844,139.0,0.163544328738,0.0215447588587
0.912409015887,139.0,0.163544356838,0.0174934005503
0.912409011349,139.0,0.163544360503,0.00331773810126
0.912408998957,139.0,0.163544319313,0.0246363213559
0.912409002448,139.0,0.163544261019,0.0334834809598
0.912409009778,139.0,0.163544229604,0.0184847854502
0.912409010302,139.0,0.163544222448,0.00411377161626
0.912409008033,139.0,0.163544178989,0.0249518222138
0.91240900908,139.0,0.163544171135,0.00454219637504
0.912409003844,138.0,0.163544144781,0.0153989858632
0.912409001052,138.0,0.163544126804,0.0104281357001
0.912408996339,138.0,0.163544114237,0.00768281843127
0.912408993896,138.0,0.16354410778,0.00395241489707
0.912408992674,138.0,0.163544104289,0.0021174908468
0.912408992674,138.0,0.16354412244,0.0104078451418
0.912409016236,139.0,0.163544003234,0.0696391913625
0.912408997386,139.0,0.163544072873,0.0413295547493
0.912409058298,136.0,0.163543907765,0.100748090782
0.912409079591,137.0,0.163543804267,0.0605550191428
0.912409076275,138.0,0.163543834985,0.0177129080468
0.9124090295,138.0,0.163543937435,0.0644293865686
0.912408992848,139.0,0.163544010565,0.0467783828962
0.912408975046,139.0,0.163543945813,0.0384697570265
0.912409015887,137.0,0.163543841093,0.064337256112
0.912409031769,137.0,0.16354380863,0.0206692670567
0.912409035958,137.0,0.163543826083,0.0102842936637
0.912409038751,137.0,0.163543818753,0.00449026964546
0.912409040321,137.0,0.163543814215,0.00274953093392
0.912409043987,137.0,0.163543796238,0.0105142613207
0.912409048524,137.0,0.163543774945,0.0124761920473
0.912409049397,137.0,0.163543779134,0.00245202637209
0.912409049223,137.0,0.163543786988,0.00450447687117
0.912409048874,137.0,0.163543794144,0.00410784236568
0.912409049048,137.0,0.163543798158,0.0023038518846
0.912409048699,137.0,0.16354380322,0.00290889863194
0.912409048524,137.0,0.163543831145,0.0160123738705
0.912409048001,137.0,0.163543853136,0.0126129835907
0.912409047826,137.0,0.163543869368,0.00930753911045
0.91240904835,137.0,0.163543862386,0.00401396242672
0.912409048874,137.0,0.163543856278,0.00351514362858
0.912409048874,137.0,0.163543855754,0.000300226291227
0.912409048699,137.0,0.163543855929,0.000140586965199
0.91240904835,137.0,0.163543858197,0.00131588336178
0.912409048001,137.0,0.163543858547,0.000281173942995
0.912409047652,137.0,0.163543858372,0.000221389944093
0.912409047303,137.0,0.163543858721,0.000281173942991
0.912409046954,137.0,0.163543858721,0.000197480097849
0.912409047303,137.0,0.163543856627,0.00121703398977
0.912409047652,137.0,0.16354385523,0.000824599495589
0.912409047826,137.0,0.163543855056,0.000140586977862
0.912409048175,137.0,0.163543854707,0.000281173943075
0.91240904835,137.0,0.163543854881,0.000140586977866
0.912409048524,137.0,0.163543856103,0.000707452572627
0.912409048699,137.0,0.163543856627,0.000316046541329
0.912409048524,137.0,0.163543858197,0.000906075100574
0.91240904835,137.0,0.163543860815,0.00150437542286
0.912409048175,137.0,0.163543862561,0.00100561366371
0.912409048175,137.0,0.163543864132,0.000900678909236
0.912409048524,137.0,0.163543862561,0.000922074245513
0.912409048524,137.0,0.163543862386,0.000100075424483
0.91240904835,137.0,0.163543863433,0.000608516991793
0.912409048175,137.0,0.163543865004,0.000906075108207
0.912409047477,137.0,0.163543867971,0.00174652666462
0.912409047303,137.0,0.163543869891,0.0011052492026
0.912409047128,137.0,0.163543872858,0.00170414533645
0.912409046954,137.0,0.163543875476,0.00150437541824
0.912409046605,137.0,0.163543878269,0.00161333879326
0.912409046605,137.0,0.163543879141,0.000500377175748
0.91240904643,137.0,0.16354387984,0.000412299747702
0.912409046256,137.0,0.163543881061,0.00070745257257
0.912409046081,137.0,0.163543882458,0.000806669396623
0.912409045732,137.0,0.163543884028,0.000922074245374
0.912409045557,137.0,0.163543885599,0.000906075108171
0.912409045208,137.0,0.163543886297,0.000446362931401
0.912409045557,137.0,0.163543885425,0.000537936526652
0.912409045557,137.0,0.163543885774,0.000200150866744
0.912409045557,137.0,0.163543886472,0.000400301751265
0.912409045732,137.0,0.163543886995,0.000316046563093
0.912409051142,137.0,0.163543882108,0.00414984346341
0.912409055506,137.0,0.163543876872,0.00388678334515
0.912409058473,137.0,0.16354387216,0.00318098058886
0.912409061091,137.0,0.16354386832,0.00265348173186
0.912409063883,137.0,0.163543863433,0.00321678888593
0.912409066501,137.0,0.163543859245,0.00282176434527
0.912409068421,137.0,0.163543857848,0.00134932120471
0.912409070167,138.0,0.163543856103,0.00140586966586
0.912409072261,138.0,0.163543856801,0.00125067354488
0.91240907453,138.0,0.163543857674,0.00137770100122
0.912409076624,138.0,0.163543857674,0.00118488093809
0.912409078021,138.0,0.163543857848,0.00079623467119
0.912409079591,138.0,0.163543858896,0.00107250227964
0.912409080639,138.0,0.163543858896,0.000592440433848
0.912409080988,138.0,0.163543859594,0.000446362962826
0.912409081511,138.0,0.163543859768,0.000312668339064
0.912409081162,138.0,0.163543861339,0.000922074230507
0.912409081162,138.0,0.163543863259,0.00110082977598
0.912409081162,138.0,0.163543864132,0.000500377157971
0.912409080988,138.0,0.16354386483,0.000412299747761
0.912409080988,138.0,0.163543866575,0.0010007543515
0.912409080988,138.0,0.163543869542,0.00170128237621
0.912409080639,138.0,0.163543872858,0.00191166074239
0.912409079766,138.0,0.163543878094,0.00304258496495
0.912409079242,138.0,0.16354388141,0.00192436867946
0.912409079068,138.0,0.163543883854,0.00140453115216
0.912409079068,138.0,0.163543884377,0.000300226291227
0.912409078893,138.0,0.163543885076,0.000412299747682
0.912409078893,138.0,0.16354388525,0.00010007544226
0.912409079068,138.0,0.163543885076,0.000140586977518
0.912409079068,138.0,0.16354388525,0.00010007544226
0.912409079242,138.0,0.163543885076,0.000140586977518
0.912409079242,138.0,0.163543886646,0.000900678909236
0.912409078893,138.0,0.163543888217,0.000922074245345
0.912409078544,138.0,0.16354388909,0.000537936552375
0.912409078719,138.0,0.163543890312,0.000707452554946
0.912409078719,138.0,0.163543891882,0.000900678909236
0.912409078893,138.0,0.163543893104,0.000707452572543
0.912409078893,138.0,0.163543894675,0.000900678909236
0.912409079068,138.0,0.163543895373,0.000412299747642
0.912409079068,138.0,0.163543895547,0.000100075424483
0.912409079242,138.0,0.163543895024,0.00031604656305
0.912409079417,138.0,0.163543893453,0.000906075108154
0.912409079766,138.0,0.163543893628,0.000221389943073
0.912409080115,138.0,0.16354389258,0.000632093121089
0.912409080639,138.0,0.163543892057,0.000421760907
0.912409080813,138.0,0.163543891708,0.000223181481178
0.912409080988,138.0,0.163543891533,0.000140586977444
0.912409080988,138.0,0.163543891708,0.00010007544226
0.912409080813,138.0,0.163543892755,0.000608516991715
0.912409080813,138.0,0.163543892057,0.000400301733488
0.912409080813,138.0,0.163543891359,0.000400301733488
0.912409081337,138.0,0.16354388909,0.00133427773328
0.912409082209,138.0,0.163543886297,0.00167559056317
0.912409082907,138.0,0.163543882807,0.00204010555675
0.912409083431,138.0,0.163543880538,0.0013342777178
0.912409084129,138.0,0.163543878443,0.00126418628629
0.912409084304,138.0,0.163543877222,0.000707452572576
0.912409084827,138.0,0.163543874254,0.00172687814256
0.912409085525,138.0,0.163543871636,0.00155222082031
0.912409086049,138.0,0.163543869717,0.00113998797865
0.912409086049,138.0,0.163543868844,0.000500377157971
0.912409086224,138.0,0.163543867971,0.000510026393599
0.912409086224,138.0,0.163543867622,0.000200150866744
0.912409086224,138.0,0.16354386832,0.000400301733488
0.912409086398,138.0,0.163543867273,0.00060851699178
0.912409086224,138.0,0.163543867273,9.87400838647e-05
0.912409086573,138.0,0.1635438664,0.000537936552636
0.912409086747,138.0,0.163543864655,0.0010056136637
0.912409087271,138.0,0.163543862386,0.00133427773357
0.912409087445,138.0,0.163543862386,9.87400839443e-05
0.91240908762,138.0,0.163543861863,0.000316046558186
0.912409087794,138.0,0.163543861339,0.000316046563221
0.912409087969,138.0,0.163543861339,9.87400839614e-05
0.912409087794,138.0,0.163543862386,0.000608516991795
0.912409088143,138.0,0.163543860117,0.00131588337229
0.912409088318,138.0,0.163543859419,0.000412299747779
0.912409088493,138.0,0.163543859245,0.000140586977814
0.912409089016,138.0,0.163543857848,0.000853646476871
0.912409089191,138.0,0.163543857499,0.000223181481424
0.912409089365,138.0,0.16354385715,0.000223181481427
0.912409089365,138.0,0.163543856627,0.000300226309004
0.91240908954,138.0,0.163543855056,0.000906075108222
0.91240908954,138.0,0.163543854183,0.000500377157971
0.912409089365,138.0,0.163543853311,0.000510026393645
0.912409089016,138.0,0.16354385366,0.000281173943107
0.912409088842,138.0,0.163543853485,0.00014058691595
0.912409088667,138.0,0.163543854183,0.000412299747803
0.912409088667,138.0,0.163543853834,0.000200150866744
0.912409089016,138.0,0.163543853136,0.000446362931869
0.912409089191,138.0,0.163543852612,0.000316046580153
0.912409089365,138.0,0.163543851914,0.000412299747809
0.91240908954,138.0,0.163543850867,0.000608516991823
0.912409089714,138.0,0.163543849122,0.00100561368142
0.912409089889,138.0,0.1635438479,0.00070745255504
0.912409090238,138.0,0.163543846504,0.000824599512916
0.912409090412,138.0,0.16354384598,0.000316046563299
0.912409090936,138.0,0.163543844584,0.000853646493769
0.912409091111,138.0,0.163543843188,0.000806669396698
0.912409091111,138.0,0.163543842839,0.000200150866744
0.912409091285,138.0,0.163543841966,0.000510026393681
0.912409091634,138.0,0.163543840919,0.000632093143535
0.912409091983,138.0,0.163543840395,0.000359352532944
0.912409092158,138.0,0.163543840046,0.000223181466453
0.912409092507,138.0,0.163543839173,0.000537936536426
0.912409092681,138.0,0.163543839348,0.000140586965389
0.91240909303,138.0,0.163543838301,0.000632093143561
0.912409093554,138.0,0.163543836904,0.000853646477227
0.912409093729,138.0,0.163543835857,0.000608516991863
0.912409094078,138.0,0.163543834461,0.00082459951301
0.912409094078,138.0,0.163543833588,0.000500377157971
0.912409094252,138.0,0.163543833414,0.000140586978109
0.912409094427,138.0,0.163543832541,0.00051002637627
0.912409094776,138.0,0.163543831668,0.000537936553051
0.912409095125,138.0,0.163543830272,0.000824599478981
0.912409095299,138.0,0.163543829574,0.000412299765155
0.912409095474,138.0,0.163543828701,0.000510026376282
0.912409095997,138.0,0.163543826432,0.00133427773396
0.912409096172,138.0,0.163543825734,0.000412299747911
0.912409096521,138.0,0.163543825036,0.000446362932274
0.912409096696,138.0,0.163543824862,0.000140586978207
0.912409096696,138.0,0.163543824513,0.000200150866744
0.912409096521,138.0,0.163543824164,0.000223181481665
0.912409096347,138.0,0.163543824687,0.000316046541491
0.912409095997,138.0,0.163543826258,0.000922074245778
0.912409095474,138.0,0.163543828003,0.00104367414007
0.912409095299,138.0,0.16354382748,0.000316046580281
0.91240909495,138.0,0.16354382905,0.000922074230732
0.912409094776,138.0,0.163543830098,0.000608516991881
0.912409094601,138.0,0.163543830621,0.000316046580267
0.912409094601,138.0,0.163543831319,0.000400301733488
0.912409094427,138.0,0.163543831668,0.000223181481613
0.912409094601,138.0,0.163543831319,0.000223181481613
0.912409094776,138.0,0.1635438294,0.00110524920265
0.91240909495,138.0,0.163543828701,0.000412299747899
0.91240909495,138.0,0.16354382905,0.000200150866744
0.912409095125,138.0,0.163543828352,0.000412299731098
0.912409095299,138.0,0.163543825385,0.00170414533649
0.912409095474,138.0,0.163543824338,0.000608517009435
0.912409095474,138.0,0.163543822942,0.000800603466975
0.912409095474,138.0,0.163543821371,0.000900678909236
0.912409095474,138.0,0.163543820324,0.000600452600231
0.912409095299,138.0,0.163543820673,0.000223181481692
0.912409095474,138.0,0.163543819626,0.000608516991906
0.912409095299,138.0,0.163543820149,0.000316046580321
0.912409094776,138.0,0.163543821022,0.000581484047469
0.912409094601,138.0,0.163543821022,9.87400846183e-05
0.912409094601,138.0,0.163543821196,0.00010007544226
0.912409094252,138.0,0.163543820324,0.000537936553187
0.912409094078,138.0,0.163543819626,0.000412299747935
0.912409094078,138.0,0.163543818055,0.000900678909236
0.912409093903,138.0,0.163543817706,0.000223181481711
0.912409094078,138.0,0.163543816833,0.00051002639376
0.912409094427,138.0,0.163543815611,0.000727830976748
0.912409094601,138.0,0.16354381439,0.000707452572719
0.912409094427,138.0,0.163543813866,0.00031604658035
0.912409094078,138.0,0.163543814215,0.00028117394401
0.912409093729,138.0,0.163543815611,0.000824599513168
0.912409093205,138.0,0.163543816659,0.000669544414132
0.912409092681,138.0,0.163543818404,0.00104367412316
0.912409092332,138.0,0.163543819277,0.00053793655321
0.912409092158,138.0,0.163543819626,0.0002231814817
0.912409092158,138.0,0.163543818753,0.000500377175748
0.912409092158,138.0,0.163543818928,0.00010007544226
0.912409091809,138.0,0.163543819626,0.000446362932363
0.91240909146,138.0,0.163543819451,0.00022138995326
0.912409091634,138.0,0.16354381788,0.000906075090617
0.912409092158,138.0,0.163543815088,0.00162837652268
0.912409092158,138.0,0.163543813517,0.000900678909236
0.912409092681,138.0,0.163543811423,0.00123689924389
0.91240909303,138.0,0.163543810724,0.000446362963521
0.912409093205,138.0,0.163543810026,0.000412299747972
0.912409093554,138.0,0.163543809154,0.000537936527565
0.912409093729,138.0,0.163543809328,0.000140586965733
0.912409094078,138.0,0.163543808979,0.000281173944121
